Row ID,Column,Observation,Context Left,Match,Context Right
90,Comment for Q7,45,class students and the professor feel very confident to question each other and this way the course material ispracticed she gives real life examples whenever she gets the chance 8 please comment on any assistance that was available to support your,learning,in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were
90,Comment for Q8,46,each other and this way the course material ispracticed she gives real life examples whenever she gets the chance 8 please comment on any assistance that was available to support your learning in this course comments b dr. r gives,students,lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good
90,Comment for Q8,47,material ispracticed she gives real life examples whenever she gets the chance 8 please comment on any assistance that was available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact,her,she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great
90,Comment for Q8,48,ispracticed she gives real life examples whenever she gets the chance 8 please comment on any assistance that was available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her,she's,very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support
90,Comment for Q8,49,examples whenever she gets the chance 8 please comment on any assistance that was available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even,called,me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the
90,Comment for Q8,50,gets the chance 8 please comment on any assistance that was available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to,answer,a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very
90,Comment for Q8,51,comment on any assistance that was available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm,professor,was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion
90,Comment for Q8,52,was available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to,provide,assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people
90,Comment for Q8,53,available to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide,assistance,professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt
90,Comment for Q8,54,to support your learning in this course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance,professor,and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org
90,Comment for Q8,55,course comments b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very,helpful,and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4
90,Comment for Q8,56,b dr. r gives students lots of opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and,friendly,ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1
90,Comment for Q8,57,opportunities and means to contact her she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at,assisting,projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1 divisional items
90,Comment for Q8,58,she's very responsive and even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great,support,tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1 divisional items
90,Comment for Q8,59,even called me to answer a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite,friendly,the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1 divisional items
90,Comment for Q8,60,a questionbefore the midterm professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very,helpful,and open to discussion too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1 divisional items
90,Comment for Q8,61,professor was always available to provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to,discussion,too radhakrishnan phanikiran jre420h1 people mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1 divisional items
90,Comment for Q8,62,provide assistance professor and tas were always very helpful and friendly ta is pretty good at assisting projects or course contents great support tas were quite friendly the tas were very helpful and open to discussion too radhakrishnan phanikiran jre420h1,people,mgmt org behaviour jre420h1-f-lec0103 12 5 2018 4 17part b1 divisional items
91,Comment for Q7,1,b fun lectures neat little exercises during class,prof,assumes that everyone learned everything during lecture even ifmany slides were skippedshe teaches in a different way from the course coordinator i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is
91,Comment for Q7,2,b fun lectures neat little exercises during class prof assumes that,everyone,learned everything during lecture even ifmany slides were skippedshe teaches in a different way from the course coordinator i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good
91,Comment for Q7,3,b fun lectures neat little exercises during class prof assumes that everyone,learned,everything during lecture even ifmany slides were skippedshe teaches in a different way from the course coordinator i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good professor
91,Comment for Q7,4,b fun lectures neat little exercises during class prof assumes that everyone learned everything during lecture even ifmany slides were skippedshe,teaches,in a different way from the course coordinator i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good professor i think the most beneficial learning outcome i had
91,Comment for Q7,5,b fun lectures neat little exercises during class prof assumes that everyone learned everything during lecture even ifmany slides were skippedshe teaches in a different way from the course,coordinator,i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good professor i think the most beneficial learning outcome i had from this course was updating my resume as
91,Comment for Q7,6,learned everything during lecture even ifmany slides were skippedshe teaches in a different way from the course coordinator i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good,professor,i think the most beneficial learning outcome i had from this course was updating my resume as a fourth year student i wish i had taking this course sooner since i think that feedback could have helped me get apey
91,Comment for Q7,7,slides were skippedshe teaches in a different way from the course coordinator i am little worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good professor i think the most beneficial,learning,outcome i had from this course was updating my resume as a fourth year student i wish i had taking this course sooner since i think that feedback could have helped me get apey job i particularly liked the weekly
91,Comment for Q7,8,worried about the exam since the stuff learnedmight be different from other section prof. radhakrishnan is a very good professor i think the most beneficial learning outcome i had from this course was updating my resume as a fourth year,student,i wish i had taking this course sooner since i think that feedback could have helped me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn
91,Comment for Q7,9,prof. radhakrishnan is a very good professor i think the most beneficial learning outcome i had from this course was updating my resume as a fourth year student i wish i had taking this course sooner since i think that,feedback,could have helped me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is
91,Comment for Q7,10,a very good professor i think the most beneficial learning outcome i had from this course was updating my resume as a fourth year student i wish i had taking this course sooner since i think that feedback could have,helped,me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good
91,Comment for Q7,11,outcome i had from this course was updating my resume as a fourth year student i wish i had taking this course sooner since i think that feedback could have helped me get apey job i particularly liked the weekly,written,reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good feedback but we also need to actually give feedback in
91,Comment for Q7,12,year student i wish i had taking this course sooner since i think that feedback could have helped me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to,help,learn thematerial that is often underused part of what we need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for
91,Comment for Q7,13,student i wish i had taking this course sooner since i think that feedback could have helped me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help,learn,thematerial that is often underused part of what we need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this
91,Comment for Q7,14,since i think that feedback could have helped me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what,we,need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback
91,Comment for Q7,15,have helped me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to,give,good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling
91,Comment for Q7,16,me get apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good,feedback,but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think
91,Comment for Q7,17,apey job i particularly liked the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good feedback but,we,also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think of what
91,Comment for Q7,18,the weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good feedback but we also need to actually,give,feedback in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this
91,Comment for Q7,19,weekly written reflections i think reflecting back on material is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good feedback but we also need to actually give,feedback,in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this course
91,Comment for Q7,20,is a beneficial way to help learn thematerial that is often underused part of what we need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more,students,fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this course perhaps it would be better if groups got to
91,Comment for Q7,21,is often underused part of what we need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since,we,actually learn how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this course perhaps it would be better if groups got to choose their presentation topics out of a slightly larger
91,Comment for Q7,22,underused part of what we need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since we actually,learn,how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this course perhaps it would be better if groups got to choose their presentation topics out of a slightly larger pool of
91,Comment for Q7,23,what we need to do is to give good feedback but we also need to actually give feedback in the first place i wonder if more students fill out course evaluations for this course since we actually learn how to,provide,goodfeedback in this course i 'm struggling to think of what i would improve for this course perhaps it would be better if groups got to choose their presentation topics out of a slightly larger pool of topics on afirst
91,Comment for Q7,24,if more students fill out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this course perhaps it would be better if,groups,got to choose their presentation topics out of a slightly larger pool of topics on afirst come first serve basis i think my group had a more difficult topic than other groups that was harder than some other groups to
91,Comment for Q7,25,out course evaluations for this course since we actually learn how to provide goodfeedback in this course i 'm struggling to think of what i would improve for this course perhaps it would be better if groups got to choose,their,presentation topics out of a slightly larger pool of topics on afirst come first serve basis i think my group had a more difficult topic than other groups that was harder than some other groups to understand andillustrate i 'm
91,Comment for Q7,26,to think of what i would improve for this course perhaps it would be better if groups got to choose their presentation topics out of a slightly larger pool of topics on afirst come first serve basis i think my,group,had a more difficult topic than other groups that was harder than some other groups to understand andillustrate i 'm not sure if this is the best way to address this concern since having variety in the presentations is a good
91,Comment for Q7,27,this course perhaps it would be better if groups got to choose their presentation topics out of a slightly larger pool of topics on afirst come first serve basis i think my group had a more difficult topic than other,groups,that was harder than some other groups to understand andillustrate i 'm not sure if this is the best way to address this concern since having variety in the presentations is a good thing too many instructions instructions were way too
91,Comment for Q7,28,if groups got to choose their presentation topics out of a slightly larger pool of topics on afirst come first serve basis i think my group had a more difficult topic than other groups that was harder than some other,groups,to understand andillustrate i 'm not sure if this is the best way to address this concern since having variety in the presentations is a good thing too many instructions instructions were way too wordy and unclear sometimes having only a
91,Comment for Q7,29,difficult topic than other groups that was harder than some other groups to understand andillustrate i 'm not sure if this is the best way to address this concern since having variety in the presentations is a good thing too many,instructions,instructions were way too wordy and unclear sometimes having only a few set of conciseinstructions are better for the assignment and the project it was hard to ascertain what the professor actuallyexpected statistics are extremely important for understanding organizational behavior
91,Comment for Q7,30,topic than other groups that was harder than some other groups to understand andillustrate i 'm not sure if this is the best way to address this concern since having variety in the presentations is a good thing too many instructions,instructions,were way too wordy and unclear sometimes having only a few set of conciseinstructions are better for the assignment and the project it was hard to ascertain what the professor actuallyexpected statistics are extremely important for understanding organizational behavior and
91,Comment for Q7,31,that was harder than some other groups to understand andillustrate i 'm not sure if this is the best way to address this concern since having variety in the presentations is a good thing too many instructions instructions were way too,wordy,and unclear sometimes having only a few set of conciseinstructions are better for the assignment and the project it was hard to ascertain what the professor actuallyexpected statistics are extremely important for understanding organizational behavior and provide clearer explanations but
91,Comment for Q7,32,in the presentations is a good thing too many instructions instructions were way too wordy and unclear sometimes having only a few set of conciseinstructions are better for the assignment and the project it was hard to ascertain what the,professor,actuallyexpected statistics are extremely important for understanding organizational behavior and provide clearer explanations but focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a
91,Comment for Q7,33,were way too wordy and unclear sometimes having only a few set of conciseinstructions are better for the assignment and the project it was hard to ascertain what the professor actuallyexpected statistics are extremely important for understanding organizational behavior and,provide,clearer explanations but focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a student who did not take a statistics course which the professorseems
91,Comment for Q7,34,set of conciseinstructions are better for the assignment and the project it was hard to ascertain what the professor actuallyexpected statistics are extremely important for understanding organizational behavior and provide clearer explanations but focusing way too much on statistics without providing,us,with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a student who did not take a statistics course which the professorseems to assume that everyone is aware and know great deal about
91,Comment for Q7,35,hard to ascertain what the professor actuallyexpected statistics are extremely important for understanding organizational behavior and provide clearer explanations but focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible,learning,experience for me as a student who did not take a statistics course which the professorseems to assume that everyone is aware and know great deal about it we should be given some of the core statisticalconcepts and how they
91,Comment for Q7,36,actuallyexpected statistics are extremely important for understanding organizational behavior and provide clearer explanations but focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a,student,who did not take a statistics course which the professorseems to assume that everyone is aware and know great deal about it we should be given some of the core statisticalconcepts and how they are used in conducting research in
91,Comment for Q7,37,statistics are extremely important for understanding organizational behavior and provide clearer explanations but focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a student,who,did not take a statistics course which the professorseems to assume that everyone is aware and know great deal about it we should be given some of the core statisticalconcepts and how they are used in conducting research in the
91,Comment for Q7,38,provide clearer explanations but focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a student who did not take a statistics course which the,professorseems,to assume that everyone is aware and know great deal about it we should be given some of the core statisticalconcepts and how they are used in conducting research in the area of the course we had to read over a lot of
91,Comment for Q7,39,focusing way too much on statistics without providing us with theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a student who did not take a statistics course which the professorseems to assume that,everyone,is aware and know great deal about it we should be given some of the core statisticalconcepts and how they are used in conducting research in the area of the course we had to read over a lot of researchpapers with an understanding
91,Comment for Q7,40,theories and focus on intuitions behind the conceptsmade it a terrible learning experience for me as a student who did not take a statistics course which the professorseems to assume that everyone is aware and know great deal about it,we,should be given some of the core statisticalconcepts and how they are used in conducting research in the area of the course we had to read over a lot of researchpapers with an understanding of such statistical concepts and mathematical values that explain
91,Comment for Q7,41,learning experience for me as a student who did not take a statistics course which the professorseems to assume that everyone is aware and know great deal about it we should be given some of the core statisticalconcepts and how,they,are used in conducting research in the area of the course we had to read over a lot of researchpapers with an understanding of such statistical concepts and mathematical values that explain things which studentshad to make a lot of effort into understanding them excellentthe
91,Comment for Q7,42,statistics course which the professorseems to assume that everyone is aware and know great deal about it we should be given some of the core statisticalconcepts and how they are used in conducting research in the area of the course,we,had to read over a lot of researchpapers with an understanding of such statistical concepts and mathematical values that explain things which studentshad to make a lot of effort into understanding them excellentthe lecture is too abstract there is no concrete information being taught in
91,Comment for Q7,43,we should be given some of the core statisticalconcepts and how they are used in conducting research in the area of the course we had to read over a lot of researchpapers with an understanding of such statistical concepts and mathematical values that,explain,things which studentshad to make a lot of effort into understanding them excellentthe lecture is too abstract there is no concrete information being taught in lecture and although lecture is entertaining it is not directly related to the course content the course
91,Comment for Q7,44,given some of the core statisticalconcepts and how they are used in conducting research in the area of the course we had to read over a lot of researchpapers with an understanding of such statistical concepts and mathematical values that explain things which,studentshad,to make a lot of effort into understanding them excellentthe lecture is too abstract there is no concrete information being taught in lecture and although lecture is entertaining it is not directly related to the course content the course was taught as
91,Comment for Q7,45,how they are used in conducting research in the area of the course we had to read over a lot of researchpapers with an understanding of such statistical concepts and mathematical values that explain things which studentshad to make a lot of effort into understanding,them,excellentthe lecture is too abstract there is no concrete information being taught in lecture and although lecture is entertaining it is not directly related to the course content the course was taught as more of a psychology course rather than a
91,Comment for Q7,46,concrete information being taught in lecture and although lecture is entertaining it is not directly related to the course content the course was taught as more of a psychology course rather than a management course i think the opportunity isthere to,teach,some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff
91,Comment for Q7,47,course was taught as more of a psychology course rather than a management course i think the opportunity isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8,please,comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants
91,Comment for Q7,48,was taught as more of a psychology course rather than a management course i think the opportunity isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please,comment,on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to
91,Comment for Q7,49,more of a psychology course rather than a management course i think the opportunity isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any,assistance,that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things
91,Comment for Q7,50,rather than a management course i think the opportunity isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to,support,your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very
91,Comment for Q7,51,a management course i think the opportunity isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support,your,learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly
91,Comment for Q7,52,management course i think the opportunity isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your,learning,in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand
91,Comment for Q8,53,isthere to teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much,support,needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions
91,Comment for Q8,54,teach some great tangible skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed,staff,was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do
91,Comment for Q8,55,skills but there is too much of a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for,asking,questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to
91,Comment for Q8,56,a focus on the academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to,prof,and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were
91,Comment for Q8,57,academic aspect rather than thepractical industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the,emails,sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never
91,Comment for Q8,58,industry aspect 8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the,instructor,and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails
91,Comment for Q8,59,8 please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and,teaching,assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails from an
91,Comment for Q8,60,please comment on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching,assistants,to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails from an instruction
91,Comment for Q8,61,on any assistance that was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to,clarify,simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails from an instruction ever in
91,Comment for Q8,62,was available to support your learning in thiscourse b commentnot much support needed staff was available for asking questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were,replied,in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails from an instruction ever in any sort of studies in
91,Comment for Q8,63,questions which was niceemail to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to,talk,about how poorly they were replied i have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor
91,Comment for Q8,64,to prof and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly,they,were replied i have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different
91,Comment for Q8,65,and tas the emails sent to the instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were,replied,i have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different perceptions for
91,Comment for Q8,66,instructor and teaching assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of,emails,from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different perceptions for different students or how she seems to
91,Comment for Q8,67,assistants to clarify simple things were replied in a very poorly mannerand in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails from an,instruction,ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different perceptions for different students or how she seems to prefer some studentsover
91,Comment for Q8,68,in the case for detailed questions i do not even want to talk about how poorly they were replied i have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the,instructor,is trying toteach which is the job of the instructor the professor seemed to have different perceptions for different students or how she seems to prefer some studentsover other students which were clear on how she handled different questions brought
91,Comment for Q8,69,want to talk about how poorly they were replied i have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the,instructor,the professor seemed to have different perceptions for different students or how she seems to prefer some studentsover other students which were clear on how she handled different questions brought up by different students after theend of the lecture i
91,Comment for Q8,70,talk about how poorly they were replied i have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the,professor,seemed to have different perceptions for different students or how she seems to prefer some studentsover other students which were clear on how she handled different questions brought up by different students after theend of the lecture i am not sure
91,Comment for Q8,71,have never seensuch level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different perceptions for different,students,or how she seems to prefer some studentsover other students which were clear on how she handled different questions brought up by different students after theend of the lecture i am not sure why i actually had to feel that i was
91,Comment for Q8,72,level of emails from an instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different perceptions for different students or how,she,seems to prefer some studentsover other students which were clear on how she handled different questions brought up by different students after theend of the lecture i am not sure why i actually had to feel that i was treated poorly when
91,Comment for Q8,73,instruction ever in any sort of studies in trying to understand what the instructor is trying toteach which is the job of the instructor the professor seemed to have different perceptions for different students or how she seems to prefer some,studentsover,other students which were clear on how she handled different questions brought up by different students after theend of the lecture i am not sure why i actually had to feel that i was treated poorly when clarifying some of the stuffs
